2025-07-30 23:20:44,511 - snake_game - INFO - Logging for snake_game started. Log file: logs\application_snake_game.log
2025-07-30 23:20:44,511 - snake_game - INFO - Snake Game application started.
2025-07-31 11:49:40,142 - snake_game - DEBUG - Gaze coordinates: (568, 322)
2025-07-31 11:49:40,173 - snake_game - DEBUG - Gaze coordinates: (549, 321)
2025-07-31 11:49:40,206 - snake_game - DEBUG - Gaze coordinates: (532, 321)
2025-07-31 11:49:40,236 - snake_game - DEBUG - Gaze coordinates: (516, 320)
2025-07-31 11:49:40,264 - snake_game - DEBUG - Gaze coordinates: (501, 318)
2025-07-31 11:49:40,294 - snake_game - DEBUG - Gaze coordinates: (488, 317)
2025-07-31 11:49:40,323 - snake_game - DEBUG - Gaze coordinates: (477, 316)
2025-07-31 11:49:40,360 - snake_game - DEBUG - Gaze coordinates: (466, 314)
2025-07-31 11:49:40,396 - snake_game - DEBUG - Gaze coordinates: (457, 313)
2025-07-31 11:49:40,426 - snake_game - DEBUG - Gaze coordinates: (448, 311)
2025-07-31 11:49:40,460 - snake_game - DEBUG - Gaze coordinates: (440, 310)
2025-07-31 11:49:40,507 - snake_game - DEBUG - Gaze coordinates: (431, 309)
2025-07-31 11:49:40,537 - snake_game - DEBUG - Gaze coordinates: (423, 308)
2025-07-31 11:49:40,570 - snake_game - DEBUG - Gaze coordinates: (415, 307)
2025-07-31 11:49:40,619 - snake_game - DEBUG - Gaze coordinates: (409, 306)
2025-07-31 11:49:40,648 - snake_game - DEBUG - Gaze coordinates: (403, 305)
2025-07-31 11:49:40,679 - snake_game - DEBUG - Gaze coordinates: (397, 304)
2025-07-31 11:49:40,712 - snake_game - DEBUG - Gaze coordinates: (392, 303)
2025-07-31 11:49:40,740 - snake_game - DEBUG - Gaze coordinates: (385, 303)
2025-07-31 11:49:40,769 - snake_game - DEBUG - Gaze coordinates: (379, 303)
2025-07-31 11:49:40,798 - snake_game - DEBUG - Gaze coordinates: (372, 302)
2025-07-31 11:49:40,829 - snake_game - DEBUG - Gaze coordinates: (367, 302)
2025-07-31 11:49:40,860 - snake_game - DEBUG - Gaze coordinates: (361, 303)
2025-07-31 11:49:40,889 - snake_game - DEBUG - Gaze coordinates: (354, 305)
2025-07-31 11:49:40,920 - snake_game - DEBUG - Gaze coordinates: (346, 308)
2025-07-31 11:49:40,953 - snake_game - DEBUG - Gaze coordinates: (338, 310)
2025-07-31 11:49:40,987 - snake_game - DEBUG - Gaze coordinates: (331, 313)
2025-07-31 11:49:41,017 - snake_game - DEBUG - Gaze coordinates: (322, 315)
2025-07-31 11:49:41,050 - snake_game - DEBUG - Gaze coordinates: (313, 318)
2025-07-31 11:49:41,087 - snake_game - DEBUG - Gaze coordinates: (305, 320)
2025-07-31 11:49:41,116 - snake_game - DEBUG - Gaze coordinates: (295, 323)
2025-07-31 11:49:41,148 - snake_game - DEBUG - Gaze coordinates: (286, 325)
2025-07-31 11:49:41,176 - snake_game - DEBUG - Gaze coordinates: (276, 327)
2025-07-31 11:49:41,213 - snake_game - DEBUG - Gaze coordinates: (266, 326)
2025-07-31 11:49:41,256 - snake_game - DEBUG - Gaze coordinates: (256, 324)
2025-07-31 11:49:41,288 - snake_game - DEBUG - Gaze coordinates: (245, 320)
2025-07-31 11:49:41,325 - snake_game - DEBUG - Gaze coordinates: (233, 316)
2025-07-31 11:49:41,358 - snake_game - DEBUG - Gaze coordinates: (219, 312)
2025-07-31 11:49:41,389 - snake_game - DEBUG - Gaze coordinates: (203, 307)
2025-07-31 11:49:41,421 - snake_game - DEBUG - Gaze coordinates: (188, 302)
2025-07-31 11:49:41,453 - snake_game - DEBUG - Gaze coordinates: (172, 297)
2025-07-31 11:49:41,485 - snake_game - DEBUG - Gaze coordinates: (157, 292)
2025-07-31 11:49:41,513 - snake_game - DEBUG - Gaze coordinates: (144, 285)
2025-07-31 11:49:41,545 - snake_game - DEBUG - Gaze coordinates: (130, 279)
2025-07-31 11:49:41,580 - snake_game - DEBUG - Gaze coordinates: (117, 273)
2025-07-31 11:49:41,609 - snake_game - DEBUG - Gaze coordinates: (105, 267)
2025-07-31 11:49:41,643 - snake_game - DEBUG - Gaze coordinates: (95, 263)
2025-07-31 11:49:41,692 - snake_game - DEBUG - Gaze coordinates: (85, 260)
2025-07-31 11:49:41,722 - snake_game - DEBUG - Gaze coordinates: (77, 258)
2025-07-31 11:49:41,753 - snake_game - DEBUG - Gaze coordinates: (69, 256)
2025-07-31 11:49:41,786 - snake_game - DEBUG - Gaze coordinates: (63, 255)
2025-07-31 11:49:41,825 - snake_game - DEBUG - Gaze coordinates: (58, 254)
2025-07-31 11:49:41,854 - snake_game - DEBUG - Gaze coordinates: (54, 254)
2025-07-31 11:49:41,884 - snake_game - DEBUG - Gaze coordinates: (51, 254)
2025-07-31 11:49:41,912 - snake_game - DEBUG - Gaze coordinates: (50, 255)
2025-07-31 11:49:41,946 - snake_game - DEBUG - Gaze coordinates: (47, 255)
2025-07-31 11:49:41,981 - snake_game - DEBUG - Gaze coordinates: (46, 256)
2025-07-31 11:49:42,013 - snake_game - DEBUG - Gaze coordinates: (44, 257)
2025-07-31 11:49:42,041 - snake_game - DEBUG - Gaze coordinates: (43, 257)
2025-07-31 11:49:42,090 - snake_game - DEBUG - Gaze coordinates: (42, 257)
2025-07-31 11:49:42,122 - snake_game - DEBUG - Gaze coordinates: (41, 257)
2025-07-31 11:49:42,159 - snake_game - DEBUG - Gaze coordinates: (41, 257)
2025-07-31 11:49:42,191 - snake_game - DEBUG - Gaze coordinates: (39, 256)
2025-07-31 11:49:42,220 - snake_game - DEBUG - Gaze coordinates: (37, 255)
2025-07-31 11:49:42,251 - snake_game - DEBUG - Gaze coordinates: (35, 253)
2025-07-31 11:49:42,281 - snake_game - DEBUG - Gaze coordinates: (34, 250)
2025-07-31 11:49:42,316 - snake_game - DEBUG - Gaze coordinates: (32, 247)
2025-07-31 11:49:42,347 - snake_game - DEBUG - Gaze coordinates: (33, 242)
2025-07-31 11:49:42,380 - snake_game - DEBUG - Gaze coordinates: (37, 237)
2025-07-31 11:49:42,411 - snake_game - DEBUG - Gaze coordinates: (42, 231)
2025-07-31 11:49:42,441 - snake_game - DEBUG - Gaze coordinates: (50, 225)
2025-07-31 11:49:42,475 - snake_game - DEBUG - Gaze coordinates: (60, 219)
2025-07-31 11:49:42,525 - snake_game - DEBUG - Gaze coordinates: (75, 214)
2025-07-31 11:49:42,556 - snake_game - DEBUG - Gaze coordinates: (91, 210)
2025-07-31 11:49:42,586 - snake_game - DEBUG - Gaze coordinates: (110, 205)
2025-07-31 11:49:42,621 - snake_game - DEBUG - Gaze coordinates: (131, 201)
2025-07-31 11:49:42,656 - snake_game - DEBUG - Gaze coordinates: (152, 197)
2025-07-31 11:49:42,687 - snake_game - DEBUG - Gaze coordinates: (172, 193)
2025-07-31 11:49:42,718 - snake_game - DEBUG - Gaze coordinates: (191, 188)
2025-07-31 11:49:42,757 - snake_game - DEBUG - Gaze coordinates: (210, 185)
2025-07-31 11:49:42,795 - snake_game - DEBUG - Gaze coordinates: (227, 182)
2025-07-31 11:49:42,834 - snake_game - DEBUG - Gaze coordinates: (244, 178)
2025-07-31 11:49:42,874 - snake_game - DEBUG - Gaze coordinates: (260, 176)
2025-07-31 11:49:42,910 - snake_game - DEBUG - Gaze coordinates: (275, 174)
2025-07-31 11:49:42,942 - snake_game - DEBUG - Gaze coordinates: (287, 173)
2025-07-31 11:49:42,975 - snake_game - DEBUG - Gaze coordinates: (297, 172)
2025-07-31 11:49:43,005 - snake_game - DEBUG - Gaze coordinates: (303, 172)
2025-07-31 11:49:43,033 - snake_game - DEBUG - Gaze coordinates: (307, 173)
2025-07-31 11:49:43,064 - snake_game - DEBUG - Gaze coordinates: (308, 174)
2025-07-31 11:49:43,095 - snake_game - DEBUG - Gaze coordinates: (307, 175)
2025-07-31 11:49:43,126 - snake_game - DEBUG - Gaze coordinates: (304, 178)
2025-07-31 11:49:43,158 - snake_game - DEBUG - Gaze coordinates: (298, 182)
2025-07-31 11:49:43,188 - snake_game - DEBUG - Gaze coordinates: (289, 186)
2025-07-31 11:49:43,218 - snake_game - DEBUG - Gaze coordinates: (277, 190)
2025-07-31 11:49:43,272 - snake_game - DEBUG - Gaze coordinates: (261, 195)
2025-07-31 11:49:43,313 - snake_game - DEBUG - Gaze coordinates: (242, 199)
2025-07-31 11:49:43,341 - snake_game - DEBUG - Gaze coordinates: (226, 203)
2025-07-31 11:49:43,371 - snake_game - DEBUG - Gaze coordinates: (207, 207)
2025-07-31 11:49:43,400 - snake_game - DEBUG - Gaze coordinates: (186, 211)
2025-07-31 11:49:43,429 - snake_game - DEBUG - Gaze coordinates: (168, 216)
2025-07-31 11:49:43,458 - snake_game - DEBUG - Gaze coordinates: (151, 221)
2025-07-31 11:49:43,490 - snake_game - DEBUG - Gaze coordinates: (136, 225)
2025-07-31 11:49:43,520 - snake_game - DEBUG - Gaze coordinates: (122, 229)
2025-07-31 11:49:43,550 - snake_game - DEBUG - Gaze coordinates: (110, 233)
2025-07-31 11:49:43,582 - snake_game - DEBUG - Gaze coordinates: (99, 239)
2025-07-31 11:49:43,613 - snake_game - DEBUG - Gaze coordinates: (89, 245)
2025-07-31 11:49:43,673 - snake_game - DEBUG - Gaze coordinates: (80, 254)
2025-07-31 11:49:43,704 - snake_game - DEBUG - Gaze coordinates: (72, 263)
2025-07-31 11:49:43,743 - snake_game - DEBUG - Gaze coordinates: (65, 271)
2025-07-31 11:49:43,773 - snake_game - DEBUG - Gaze coordinates: (58, 278)
2025-07-31 11:49:43,804 - snake_game - DEBUG - Gaze coordinates: (52, 285)
2025-07-31 11:49:43,834 - snake_game - DEBUG - Gaze coordinates: (47, 291)
2025-07-31 11:49:43,863 - snake_game - DEBUG - Gaze coordinates: (42, 297)
2025-07-31 11:49:43,893 - snake_game - DEBUG - Gaze coordinates: (38, 303)
2025-07-31 11:49:43,923 - snake_game - DEBUG - Gaze coordinates: (34, 307)
2025-07-31 11:49:43,953 - snake_game - DEBUG - Gaze coordinates: (31, 310)
2025-07-31 11:49:43,984 - snake_game - DEBUG - Gaze coordinates: (28, 314)
2025-07-31 11:49:44,014 - snake_game - DEBUG - Gaze coordinates: (25, 317)
2025-07-31 11:49:44,073 - snake_game - DEBUG - Gaze coordinates: (22, 321)
2025-07-31 11:49:44,109 - snake_game - DEBUG - Gaze coordinates: (20, 325)
2025-07-31 11:49:44,142 - snake_game - DEBUG - Gaze coordinates: (18, 328)
2025-07-31 11:49:44,176 - snake_game - DEBUG - Gaze coordinates: (16, 331)
2025-07-31 11:49:44,207 - snake_game - DEBUG - Gaze coordinates: (14, 333)
2025-07-31 11:49:44,238 - snake_game - DEBUG - Gaze coordinates: (13, 334)
2025-07-31 11:49:44,267 - snake_game - DEBUG - Gaze coordinates: (12, 336)
2025-07-31 11:49:44,296 - snake_game - DEBUG - Gaze coordinates: (10, 337)
2025-07-31 11:49:44,326 - snake_game - DEBUG - Gaze coordinates: (9, 339)
2025-07-31 11:49:44,355 - snake_game - DEBUG - Gaze coordinates: (8, 339)
2025-07-31 11:49:44,385 - snake_game - DEBUG - Gaze coordinates: (7, 340)
2025-07-31 11:49:44,415 - snake_game - DEBUG - Gaze coordinates: (7, 340)
2025-07-31 11:49:44,479 - snake_game - DEBUG - Gaze coordinates: (6, 340)
2025-07-31 11:49:44,508 - snake_game - DEBUG - Gaze coordinates: (5, 340)
2025-07-31 11:49:44,542 - snake_game - DEBUG - Gaze coordinates: (5, 339)
2025-07-31 11:49:44,571 - snake_game - DEBUG - Gaze coordinates: (4, 338)
2025-07-31 11:49:44,601 - snake_game - DEBUG - Gaze coordinates: (4, 338)
2025-07-31 11:49:44,631 - snake_game - DEBUG - Gaze coordinates: (3, 336)
2025-07-31 11:49:44,660 - snake_game - DEBUG - Gaze coordinates: (3, 337)
2025-07-31 11:49:44,691 - snake_game - DEBUG - Gaze coordinates: (3, 336)
2025-07-31 11:49:44,721 - snake_game - DEBUG - Gaze coordinates: (2, 335)
2025-07-31 11:49:44,750 - snake_game - DEBUG - Gaze coordinates: (2, 334)
2025-07-31 11:49:44,780 - snake_game - DEBUG - Gaze coordinates: (2, 333)
2025-07-31 11:49:44,814 - snake_game - DEBUG - Gaze coordinates: (2, 332)
2025-07-31 11:49:44,873 - snake_game - DEBUG - Gaze coordinates: (1, 334)
2025-07-31 11:49:44,902 - snake_game - DEBUG - Gaze coordinates: (1, 336)
2025-07-31 11:49:44,932 - snake_game - DEBUG - Gaze coordinates: (1, 340)
2025-07-31 11:49:44,960 - snake_game - DEBUG - Gaze coordinates: (1, 345)
2025-07-31 11:49:44,990 - snake_game - DEBUG - Gaze coordinates: (1, 351)
2025-07-31 11:49:45,021 - snake_game - DEBUG - Gaze coordinates: (1, 354)
2025-07-31 11:49:45,066 - snake_game - DEBUG - Gaze coordinates: (0, 358)
2025-07-31 11:49:45,097 - snake_game - DEBUG - Gaze coordinates: (0, 360)
2025-07-31 11:49:45,134 - snake_game - DEBUG - Gaze coordinates: (0, 361)
2025-07-31 11:49:45,183 - snake_game - DEBUG - Gaze coordinates: (0, 363)
2025-07-31 11:49:45,213 - snake_game - DEBUG - Gaze coordinates: (0, 366)
2025-07-31 11:49:45,243 - snake_game - DEBUG - Gaze coordinates: (0, 367)
2025-07-31 11:49:45,277 - snake_game - DEBUG - Gaze coordinates: (0, 367)
2025-07-31 11:49:45,320 - snake_game - DEBUG - Gaze coordinates: (0, 368)
2025-07-31 11:49:45,352 - snake_game - DEBUG - Gaze coordinates: (0, 368)
2025-07-31 11:49:45,381 - snake_game - DEBUG - Gaze coordinates: (0, 371)
2025-07-31 11:49:45,410 - snake_game - DEBUG - Gaze coordinates: (0, 371)
2025-07-31 11:49:45,438 - snake_game - DEBUG - Gaze coordinates: (0, 369)
2025-07-31 11:49:45,469 - snake_game - DEBUG - Gaze coordinates: (0, 366)
2025-07-31 11:49:45,501 - snake_game - DEBUG - Gaze coordinates: (0, 365)
2025-07-31 11:49:45,537 - snake_game - DEBUG - Gaze coordinates: (0, 363)
2025-07-31 11:49:45,567 - snake_game - DEBUG - Gaze coordinates: (0, 362)
2025-07-31 11:49:45,597 - snake_game - DEBUG - Gaze coordinates: (0, 363)
2025-07-31 11:49:45,626 - snake_game - DEBUG - Gaze coordinates: (0, 362)
2025-07-31 11:49:45,675 - snake_game - DEBUG - Gaze coordinates: (0, 361)
2025-07-31 11:49:45,708 - snake_game - DEBUG - Gaze coordinates: (0, 362)
2025-07-31 11:49:45,738 - snake_game - DEBUG - Gaze coordinates: (0, 363)
2025-07-31 11:49:45,774 - snake_game - DEBUG - Gaze coordinates: (0, 365)
2025-07-31 11:49:45,804 - snake_game - DEBUG - Gaze coordinates: (0, 363)
2025-07-31 11:49:45,835 - snake_game - DEBUG - Gaze coordinates: (0, 357)
2025-07-31 11:49:45,867 - snake_game - DEBUG - Gaze coordinates: (0, 346)
2025-07-31 11:49:45,898 - snake_game - DEBUG - Gaze coordinates: (0, 332)
2025-07-31 11:49:45,928 - snake_game - DEBUG - Gaze coordinates: (0, 317)
2025-07-31 11:49:45,964 - snake_game - DEBUG - Gaze coordinates: (0, 303)
2025-07-31 11:49:45,995 - snake_game - DEBUG - Gaze coordinates: (0, 291)
2025-07-31 11:49:46,025 - snake_game - DEBUG - Gaze coordinates: (0, 280)
2025-07-31 11:49:46,074 - snake_game - DEBUG - Gaze coordinates: (0, 272)
2025-07-31 11:49:46,105 - snake_game - DEBUG - Gaze coordinates: (0, 265)
2025-07-31 11:49:46,136 - snake_game - DEBUG - Gaze coordinates: (0, 259)
2025-07-31 11:49:46,173 - snake_game - DEBUG - Gaze coordinates: (0, 254)
2025-07-31 11:49:46,207 - snake_game - DEBUG - Gaze coordinates: (0, 251)
2025-07-31 11:49:46,237 - snake_game - DEBUG - Gaze coordinates: (0, 250)
2025-07-31 11:49:46,268 - snake_game - DEBUG - Gaze coordinates: (0, 250)
2025-07-31 11:49:46,301 - snake_game - DEBUG - Gaze coordinates: (0, 250)
2025-07-31 11:49:46,333 - snake_game - DEBUG - Gaze coordinates: (0, 250)
2025-07-31 11:49:46,367 - snake_game - DEBUG - Gaze coordinates: (0, 244)
2025-07-31 11:49:46,397 - snake_game - DEBUG - Gaze coordinates: (0, 240)
2025-07-31 11:49:46,425 - snake_game - DEBUG - Gaze coordinates: (0, 242)
2025-07-31 11:49:46,461 - snake_game - DEBUG - Gaze coordinates: (0, 238)
2025-07-31 11:49:46,506 - snake_game - DEBUG - Gaze coordinates: (0, 236)
2025-07-31 11:49:46,541 - snake_game - DEBUG - Gaze coordinates: (0, 234)
2025-07-31 11:49:46,572 - snake_game - DEBUG - Gaze coordinates: (0, 230)
2025-07-31 11:49:46,602 - snake_game - DEBUG - Gaze coordinates: (0, 227)
2025-07-31 11:49:46,636 - snake_game - DEBUG - Gaze coordinates: (0, 223)
2025-07-31 11:49:46,667 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-07-31 11:49:46,703 - snake_game - DEBUG - Gaze coordinates: (0, 223)
2025-07-31 11:49:46,733 - snake_game - DEBUG - Gaze coordinates: (0, 219)
2025-07-31 11:49:46,765 - snake_game - DEBUG - Gaze coordinates: (0, 217)
2025-07-31 11:49:46,794 - snake_game - DEBUG - Gaze coordinates: (0, 214)
2025-07-31 11:49:46,825 - snake_game - DEBUG - Gaze coordinates: (0, 211)
2025-07-31 11:49:46,859 - snake_game - DEBUG - Gaze coordinates: (0, 207)
2025-07-31 11:49:46,893 - snake_game - DEBUG - Gaze coordinates: (0, 202)
2025-07-31 11:49:46,938 - snake_game - DEBUG - Gaze coordinates: (2, 196)
2025-07-31 11:49:46,969 - snake_game - DEBUG - Gaze coordinates: (4, 197)
2025-07-31 11:49:47,004 - snake_game - DEBUG - Gaze coordinates: (8, 196)
2025-07-31 11:49:47,038 - snake_game - DEBUG - Gaze coordinates: (13, 195)
2025-07-31 11:49:47,067 - snake_game - DEBUG - Gaze coordinates: (16, 195)
2025-07-31 11:49:47,097 - snake_game - DEBUG - Gaze coordinates: (18, 194)
2025-07-31 11:49:47,130 - snake_game - DEBUG - Gaze coordinates: (19, 190)
2025-07-31 11:49:47,161 - snake_game - DEBUG - Gaze coordinates: (17, 186)
2025-07-31 11:49:47,195 - snake_game - DEBUG - Gaze coordinates: (16, 183)
2025-07-31 11:49:47,229 - snake_game - DEBUG - Gaze coordinates: (17, 181)
2025-07-31 11:49:47,260 - snake_game - DEBUG - Gaze coordinates: (18, 179)
2025-07-31 11:49:47,292 - snake_game - DEBUG - Gaze coordinates: (18, 178)
2025-07-31 11:49:47,336 - snake_game - DEBUG - Gaze coordinates: (20, 177)
2025-07-31 11:49:47,372 - snake_game - DEBUG - Gaze coordinates: (22, 176)
2025-07-31 11:49:47,402 - snake_game - DEBUG - Gaze coordinates: (22, 176)
2025-07-31 11:49:47,434 - snake_game - DEBUG - Gaze coordinates: (22, 175)
2025-07-31 11:49:47,467 - snake_game - DEBUG - Gaze coordinates: (21, 176)
2025-07-31 11:49:47,497 - snake_game - DEBUG - Gaze coordinates: (19, 177)
2025-07-31 11:49:47,536 - snake_game - DEBUG - Gaze coordinates: (17, 180)
2025-07-31 11:49:47,572 - snake_game - DEBUG - Gaze coordinates: (16, 184)
2025-07-31 11:49:47,608 - snake_game - DEBUG - Gaze coordinates: (14, 190)
2025-07-31 11:49:47,641 - snake_game - DEBUG - Gaze coordinates: (13, 196)
2025-07-31 11:49:47,672 - snake_game - DEBUG - Gaze coordinates: (11, 203)
2025-07-31 11:49:47,704 - snake_game - DEBUG - Gaze coordinates: (10, 210)
2025-07-31 11:49:47,733 - snake_game - DEBUG - Gaze coordinates: (9, 217)
2025-07-31 11:49:47,769 - snake_game - DEBUG - Gaze coordinates: (8, 221)
2025-07-31 11:49:47,806 - snake_game - DEBUG - Gaze coordinates: (7, 227)
2025-07-31 11:49:47,837 - snake_game - DEBUG - Gaze coordinates: (6, 232)
2025-07-31 11:49:47,869 - snake_game - DEBUG - Gaze coordinates: (6, 237)
2025-07-31 11:49:47,900 - snake_game - DEBUG - Gaze coordinates: (5, 239)
2025-07-31 11:49:47,930 - snake_game - DEBUG - Gaze coordinates: (5, 243)
2025-07-31 11:49:47,966 - snake_game - DEBUG - Gaze coordinates: (4, 247)
2025-07-31 11:49:47,997 - snake_game - DEBUG - Gaze coordinates: (4, 249)
2025-07-31 11:49:48,030 - snake_game - DEBUG - Gaze coordinates: (3, 252)
2025-07-31 11:49:48,062 - snake_game - DEBUG - Gaze coordinates: (3, 253)
2025-07-31 11:49:48,093 - snake_game - DEBUG - Gaze coordinates: (2, 254)
2025-07-31 11:49:48,126 - snake_game - DEBUG - Gaze coordinates: (2, 255)
2025-07-31 11:49:48,159 - snake_game - DEBUG - Gaze coordinates: (2, 257)
2025-07-31 11:49:48,207 - snake_game - DEBUG - Gaze coordinates: (2, 258)
2025-07-31 11:49:48,241 - snake_game - DEBUG - Gaze coordinates: (1, 259)
2025-07-31 11:49:48,268 - snake_game - DEBUG - Gaze coordinates: (1, 260)
2025-07-31 11:49:48,298 - snake_game - DEBUG - Gaze coordinates: (1, 258)
2025-07-31 11:49:48,329 - snake_game - DEBUG - Gaze coordinates: (1, 257)
2025-07-31 11:49:48,368 - snake_game - DEBUG - Gaze coordinates: (1, 255)
2025-07-31 11:49:48,398 - snake_game - DEBUG - Gaze coordinates: (1, 254)
2025-07-31 11:49:48,429 - snake_game - DEBUG - Gaze coordinates: (1, 257)
2025-07-31 11:49:48,458 - snake_game - DEBUG - Gaze coordinates: (0, 257)
2025-07-31 11:49:48,493 - snake_game - DEBUG - Gaze coordinates: (0, 255)
2025-07-31 11:49:48,532 - snake_game - DEBUG - Gaze coordinates: (0, 251)
2025-07-31 11:49:48,565 - snake_game - DEBUG - Gaze coordinates: (1, 245)
2025-07-31 11:49:48,599 - snake_game - DEBUG - Gaze coordinates: (7, 238)
2025-07-31 11:49:48,638 - snake_game - DEBUG - Gaze coordinates: (17, 232)
2025-07-31 11:49:48,671 - snake_game - DEBUG - Gaze coordinates: (29, 225)
2025-07-31 11:49:48,704 - snake_game - DEBUG - Gaze coordinates: (42, 218)
2025-07-31 11:49:48,737 - snake_game - DEBUG - Gaze coordinates: (55, 213)
2025-07-31 11:49:48,769 - snake_game - DEBUG - Gaze coordinates: (69, 208)
2025-07-31 11:49:48,797 - snake_game - DEBUG - Gaze coordinates: (83, 203)
2025-07-31 11:49:48,832 - snake_game - DEBUG - Gaze coordinates: (97, 199)
2025-07-31 11:49:48,863 - snake_game - DEBUG - Gaze coordinates: (113, 195)
2025-07-31 11:49:48,894 - snake_game - DEBUG - Gaze coordinates: (129, 191)
2025-07-31 11:49:48,926 - snake_game - DEBUG - Gaze coordinates: (147, 186)
2025-07-31 11:49:48,959 - snake_game - DEBUG - Gaze coordinates: (167, 181)
2025-07-31 11:49:48,990 - snake_game - DEBUG - Gaze coordinates: (185, 176)
2025-07-31 11:49:49,038 - snake_game - DEBUG - Gaze coordinates: (204, 170)
2025-07-31 11:49:49,074 - snake_game - DEBUG - Gaze coordinates: (222, 163)
2025-07-31 11:49:49,109 - snake_game - DEBUG - Gaze coordinates: (239, 156)
2025-07-31 11:49:49,137 - snake_game - DEBUG - Gaze coordinates: (255, 149)
2025-07-31 11:49:49,165 - snake_game - DEBUG - Gaze coordinates: (270, 142)
2025-07-31 11:49:49,195 - snake_game - DEBUG - Gaze coordinates: (284, 133)
2025-07-31 11:49:49,223 - snake_game - DEBUG - Gaze coordinates: (297, 125)
2025-07-31 11:49:49,259 - snake_game - DEBUG - Gaze coordinates: (309, 118)
